,id,name,type,requester,owners,description,is_completed,created_at,started_at,updated_at,moved_at,completed_at,estimate,is_blocked,is_a_blocker,labels,tasks,state,epic_id,epic,project_id,project,utc_offset,SAFe Team Label
1518,13380,Update ActionAttribute,feature,cristiano@britecore.com,susana.molinar@britecore.com,"## Overview

It does not make sense for `RecordAttribute` to have the property `required`. 

That property defines whether that attribute is required to exist in a certain context, and for records, all defined attributes must always exist.

That said, it still does make sense for `ActionAttributes.required` to exist, because a caller may be attempting to evaluate an access attempt with a certain action without really caring about that action's attributes, its defaults being good enough. That means the `.default` attribute is needed.

The rationale above speaks to a conceptual divergence between `ActionAttribute` and `ResourceAttribute`: they are not the same thing. Instead, ActionAttribute should be called `ActionParameter`.

## Success Conditions

* Remove `BaseAttribute.required`
* Rename `ActionAttribute` to `ActionParameter`
* Add `ActionParameter.required`
* Add `ActionParameter.default` - it will hold varchar at the database layer
* Update jsonschemas as needed: use `parameters` under actions instead of `attrs`.",,2019/03/15 15:20:23,,2019/05/15 10:59:35,2019/05/14 15:55:35,,,FALSE,FALSE,,,Backlog,12700,BriteAccess: Enhanced Context Selectors,10891,BriteAccess,-5:00:00,Access
1519,15170,Velocity > Where did agents leave for quoting - new report,feature,ivan@britecore.com,,"I have a new request for hit ratio.  Can you please identify what screen the agent stopped on when quoting?  We want to see at what point the agent is leaving the quote. 

Current screens are:
Basic Info > Risks > Locations > Quotes

![Clipboard 2019-06-05 at 4.05.32 PM.png](https://api.clubhouse.io/api/attachments/files/clubhouse-assets/5a3c64e9-a53f-4d05-bf0f-a5c21841937e/5cd0938c-976c-4457-808b-97ad16c73c0a/Clipboard%202019-06-05%20at%204.05.32%20PM.png)

They need to know where did they left off of the section (quotes non bound quotes uncommitted)

Not the last page/section they viewed but the last action performed in the system. Last input agent did in the system

We can check:
- Notes
- Policy Changes",,2019/04/22 14:41:38,,2019/05/15 11:10:22,2019/05/15 11:10:07,,,FALSE,FALSE,,[ ] Review with client first to walk through the screens,Backlog,,,15074,BriteReports,-5:00:00,Reports
1520,16884,BriteAccess Sprint 9 Video,chore,cristiano@britecore.com,,"## Overview

Topics for the video yet to be defined",,2019/05/15 14:08:20,,2019/05/15 14:08:24,2019/05/15 14:08:24,,,FALSE,FALSE,,,Backlog,,,10891,BriteAccess,-5:00:00,Access
1521,16818,UI Definitions - Direct Manual Commit Flow,feature,cristiano@britecore.com,jessica@britecore.com,"## Overview

Policy changes should not take effect immediately. Instead, they should be set as Effective first. This epic deals with the most basic flow: Direct Manual Commit. The current designed flow comprised of Edit+Review steps already speak to a multistage flow, that will evolve to a more advanced approach where policy changes can be scheduled to become effective, perhaps needing other human reviewers to look at them.

I vouch for the new concept to be initially called Policy Enforcement State.

## Success Conditions

Here are some questions we need answers to:

1) What visual indication will we use to tell effective policies from non-effective?
2) What language do we want to promote? An idea that comes to mind is Draft (policy created but not saved), Saved (policy went through edit+review+save but not set to effective), Effective (policy went through edit+review+save and user set it to effective).
3) What interactive mechanism do we want to use to make policies transition from one enforcement state to another? What component/section/widget should host that mechanism?

Filtering: The filtering controller should allow us to filter the policy list by ""Policy Enforcement State"".",,2019/05/15 11:55:20,,2019/05/15 15:06:06,2019/05/15 15:06:06,,,FALSE,FALSE,,,Backlog,16817,BriteAccess: ALM - Direct Manual Commit,10891,BriteAccess,-5:00:00,Access
1522,14713,UI Design for AccessPolicyFolder manipulation,feature,cristiano@britecore.com,jessica@britecore.com,"## Overview

It is clear BriteAccess will support folders to group policies. More defined guidelines are needed to determine how folder creation, edition and removal is supposed to work.

## Success Conditions

A written description in clubhouse should be fine.
The updated mockup for the UI would be excellent.",,2019/04/15 19:53:15,,2019/05/15 15:07:38,2019/05/15 15:07:38,,3,FALSE,FALSE,,,Backlog,14721,"BriteAccess: Grouping, Searching and Tagging",10891,BriteAccess,-5:00:00,Access
1523,16992,Update Repository README to match new standard spec,chore,cristiano@britecore.com,,"## Overview

There is a new standard specification file here:
https://docs.google.com/document/d/1iZhlYHLFr2SDZfjFNEnTbFzYjA48y3fMhXafXo83XS8/edit#

## Success Conditions

* Check on the existence of all the required information.
* Fill in the gaps.
* Sort information such that it matches the order defined in the standard document.",,2019/05/16 11:18:01,,2019/05/16 11:18:01,2019/05/16 11:18:01,,,FALSE,FALSE,,,Backlog,,,10891,BriteAccess,-5:00:00,Access
1524,16993,Update Repository README to match new standard spec,chore,cristiano@britecore.com,,"## Overview

There is a new standard specification file here:
https://docs.google.com/document/d/1iZhlYHLFr2SDZfjFNEnTbFzYjA48y3fMhXafXo83XS8/edit#

This story refers to BriteNotes-server

## Success Conditions

* Check on the existence of all the required information.
* Fill in the gaps.
* Sort information such that it matches the order defined in the standard document.",,2019/05/16 11:18:20,,2019/05/16 11:18:40,2019/05/16 11:18:20,,,FALSE,FALSE,,,Backlog,,,6602,BriteNotes,-5:00:00,Notes
1525,16751,Make sure BriteData ETL README is up to date and follows Repository Standards,feature,ivan@britecore.com,,"Request came in from Amanda:

>Please make sure that your README's are up to date on your Gen3 repos that include how to get up the dev environment and anything a newbie needs to get started

https://britecore.slack.com/archives/CA8HJ7GFQ/p1557868821092300

Repository Standards
- https://docs.google.com/document/d/1iZhlYHLFr2SDZfjFNEnTbFzYjA48y3fMhXafXo83XS8

# Acceptance Criteria

TBD",,2019/05/14 17:04:42,,2019/05/16 12:25:21,2019/05/16 12:23:59,,,FALSE,FALSE,,"[ ] Bring over all static doc to the BriteData ETL repo (under doc)
[ ] Future Work: Automate updating the doc whenever we merge something into master
[ ] Review current README and update to reflect most up to date info if required",Backlog,,,348,BriteData,-5:00:00,Data
1526,17007,Turn on disabled tests in cases_domains_querying_resource_filter.py,bug,cristiano@britecore.com,,"## Overview

Some tests in cases_domains_querying_resource_filter.py needed to be disabled because the underlying tested function is not working properly.",,2019/05/16 14:35:30,,2019/05/16 14:35:30,2019/05/16 14:35:30,,,FALSE,FALSE,,,Backlog,12701,BriteAccess:  Polished API,10891,BriteAccess,-5:00:00,Access
1527,17049,Refactor APIUnitTestCase dataclass,feature,cristiano@britecore.com,,"## Overview

In order to support faster API testing for /evaluations, a specialized `APIUnitTestCase` type was created for unit tests. Because it was extracted from `APITestCase` the attribute `given_scenario` is still in use, but prefixed scenarios are conceptually conflicting to the idea of unit tests. 

We need to clean that out. The best way to do that is perhaps to expand `given_effect` to turn the scenario setup idiom into a dependency injection idiom, which does in turn better suit the concept of unit tests.",,2019/05/16 16:45:45,,2019/05/16 16:45:45,2019/05/16 16:45:45,,,FALSE,FALSE,,,Backlog,12701,BriteAccess:  Polished API,10891,BriteAccess,-5:00:00,Access
1528,16934,Identify federated users' Identity Providers and make roles configurable,feature,delisson@britecore.com,delisson@britecore.com,"## Problem
Right now, all federated users get the Admin, Agent and Agency roles. This works well temporarily for employees but is not scalable for federating users from different providers together.

## Acceptance Criteria
* BriteAuth identifies the Identity Provider for each federated user
* There will be a way to specify which roles each identity provider gets (and whether the contacts are created with `isGod`).
* Each user that is created via federation only receives the roles its provider is configured for.",,2019/05/15 17:39:32,,2019/05/15 17:48:45,2019/05/15 17:39:32,,3,FALSE,TRUE,BriteAuth_Sprint_33,,Ready for Work,668,BriteAuth - Utilize BriteAuth in BriteCore,178,BriteAuth,-5:00:00,Auth
1529,15749,Merge our open PRs into a branch and use that for new test sites,chore,delisson@britecore.com,delisson@britecore.com,"## Problem
Right now we're still deploying UAT sites with a custom branch that came out of #10367. Since we're merging some PRs and have others already open to finalize BriteAuth's Gen 2 integration, we should use those to make a branch and start deploying UAT sites with that. This is to make sure we're not missing anything in the transition from that branch to master.

If during that we find out that we missed a functionality piece, we'll create another story from it with a separate PR and follow the standard procedures for that.

### IMPORTANT
**To avoid losing track of which PRs are which, please keep a comment below on how to recreate this branch purely by checking out and merging locally other PRs.**

## Acceptance Criteria
* We have a branch, in upstream, that contains all of our work -- up to date and including the PRs merged into master after #10367.
* There is a clear description on how to create this branch purely from open PRs.
* Detail: If this branch conflicts, fix the PRs and just recreate it. Do not edit it manually.",,2019/05/01 8:10:09,,2019/05/15 17:47:36,2019/05/15 17:06:15,,2,FALSE,TRUE,BriteAuth_Sprint_33,,Ready for Work,668,BriteAuth - Utilize BriteAuth in BriteCore,178,BriteAuth,-5:00:00,Auth
1530,16935,Turn on BriteAuth for Cameron's UAT site,feature,delisson@britecore.com,delisson@britecore.com,"## Problem
Cameron wants to use BriteAuth in a pre-production setup for internal testing before they go live. We have to set up their AWS account with the latest and greatest versions of BriteAuth and link that to their UAT site, https://cameron-uat.britecorepro.com.

## Acceptance Criteria
* Cameron's site is updated and contains the latest versions of our services
* Federation works for agents on their site",,2019/05/15 17:47:36,,2019/05/15 17:49:35,2019/05/15 17:47:36,,2,TRUE,FALSE,BriteAuth_Sprint_33,,Ready for Work,14241,Enable BriteAuth on all clients running on Master that do not currently use custom login pages,178,BriteAuth,-5:00:00,Auth
1531,16775,Show tags component / sidebar,feature,evelyn.pineros@britecore.com,facundo.crego@britecore.com,,,2019/05/15 9:11:00,,2019/05/15 12:25:19,2019/05/15 9:11:00,,2,FALSE,FALSE,"BriteRules:  High Priority
BriteRules Sprint 24 (5/15/19 - 5/28/19)",,Ready for Work,,,56,BriteRules,-5:00:00,Rules
1532,16464,Add tags to component,feature,evelyn.pineros@britecore.com,facundo.crego@britecore.com,,,2019/05/10 16:24:36,,2019/05/15 12:25:19,2019/05/15 8:53:55,,3,FALSE,FALSE,"BriteRules:  High Priority
BriteRules Sprint 24 (5/15/19 - 5/28/19)",,Ready for Work,9648,Rule Detail Page,56,BriteRules,-5:00:00,Rules
1533,16467,Show tags in table,feature,evelyn.pineros@britecore.com,facundo.crego@britecore.com,,,2019/05/10 16:26:59,,2019/05/15 12:25:19,2019/05/15 10:37:11,,3,FALSE,FALSE,"BriteRules:  High Priority
BriteRules Sprint 24 (5/15/19 - 5/28/19)",,Ready for Work,16466,Package Detail View,56,BriteRules,-5:00:00,Rules
1534,16776,Create model with dynamic possible values,feature,evelyn.pineros@britecore.com,,"As a rule creator, I want to see possible properties when I’m creating a rule.",,2019/05/15 9:12:25,,2019/05/15 12:25:19,2019/05/15 9:12:25,,5,FALSE,FALSE,"BriteRules:  High Priority
BriteRules Sprint 24 (5/15/19 - 5/28/19)",,Ready for Work,6644,Model Design,56,BriteRules,-5:00:00,Rules
1535,16448,Run tests asynchronously - Design and POC,feature,evelyn.pineros@britecore.com,,,,2019/05/10 16:07:46,,2019/05/15 12:25:19,2019/05/15 8:40:47,,5,FALSE,FALSE,"BriteRules:  High Priority
BriteRules Sprint 24 (5/15/19 - 5/28/19)",,Ready for Work,11878,UX API Support,56,BriteRules,-5:00:00,Rules
1536,10082,Use a GUID for a user's underlying `username`,chore,hamza@britecore.com,,"**Task**
When creating new users, we should always assign a GUID as the user's underlying username. This will help convey the fact that we intend this to be an opaque value which holds no specific meaning outside of being a stable and unique identifier for a user.

Importantly, this will:
 1. Guarantee uniqueness of usernames without consuming from a namespace likely to be utilized by a human.
 2. Help clarify that the `username` attribute should not be exposed directly to a user.",,2018/12/27 7:34:32,,2019/02/04 13:24:45,2019/02/04 12:33:15,,3,FALSE,FALSE,"BriteAuth - v2
Priority: Medium",,Ready for Work,9419,BriteAuth User Management v2,178,BriteAuth,-5:00:00,Auth
